date,time,user_name,text,link,retweet_counts,favorite_counts
2019-10-26,17:51:28,_puittha,"[MPD직캠] 러블리즈 케이 직캠 4K 'Cameo' (Lovelyz KEI FanCam) | @퀸덤_2019.10.24 https://youtu.be/WcRymgquNzo via @YouTube cameo อันเดดดดดดดดดดดดดด , โทราวาาาาาาาาาา 555555555555555 เสียงมิจูห้าวดีย์",https://twitter.com/_puittha/status/1188151170688151552,0,1
2019-10-26,17:50:36,Minuetta_,타이틀곡들도 좋구... 맞아 퀸덤에 나온 곡이라고 해서 들어봤는데요 아이들의 싫다고 말해라는 노래 좋더라구요 원곡도 좋고 편곡버전도 좋음,https://twitter.com/Minuetta_/status/1188150951300853760,0,0
2019-10-26,17:50:25,saturdaygi,[MPD직캠] 러블리즈 정예인(식스퍼즐) 직캠 4K '친절한 금자씨+POWER' (JEONG YE IN FanCam) | @퀸덤_... ,https://twitter.com/saturdaygi/status/1188150906354749440,0,0
2019-10-26,17:50:21,dulcetkids,[MPD직캠] 러블리즈 정예인(식스퍼즐) 직캠 4K '친절한 금자씨+POWER' (JEONG YE IN FanCam) | @퀸덤_... ,https://twitter.com/dulcetkids/status/1188150887660707840,0,0
2019-10-26,17:48:22,seulidogi,[퀸' Story] 오마이걸 'Twilight(Queendom Ver.)' @퀸덤 3차 R2 경연 ,https://twitter.com/seulidogi/status/1188150389675155456,0,0
2019-10-26,17:46:00,_yeoull,드림캐쳐 퀸덤 나왔으면 좋겠다 짅자 너무 좋을 것 같은데 ㅠ,https://twitter.com/_yeoull/status/1188149794490863622,0,0
2019-10-26,17:37:42,Arin_Thailand,[THAISUB] #GUERILLA (#게릴라) - #OHMYGIRL (#오마이걸) • ฉันไม่เคยหวั่นเกรงกับสิ่งใหม่ๆ ที่ไม่คุ้นเคยหรอก เรื่องอันตรายทั้งหมดล้วนแต่จะทำให้ฉันแข็งแกร่งมากยิ่งขึ้น... โยนเรื่องแพ้เรื่องชนะทิ้งไป แล้วตามฉันมา • ซับ https://youtu.be/Dej9tflQx9o #QUEENDOM #퀸덤_오마이걸 #퀸덤 ,https://twitter.com/Arin_Thailand/status/1188147707610726400,72,31
2019-10-26,17:35:42,sintokki_0401,이번 퀸덤 러블리즈 카메오로 했었구나ㅠㅠㅠㅠ 한때 엄청들었었는데ㅠㅠㅠㅠㅠ너무상콤해ㅠㅠㅠㅠㅠ,https://twitter.com/sintokki_0401/status/1188147201446268928,0,1
2019-10-26,17:35:38,seulidogi,หยักเอากรรไกรมาตัดแขนเสื้อ.. [MPD직캠] 오마이걸 미미 직캠 4K 'Twilight' (OH MY GIRL MIMI FanCam) | @퀸덤_2019.10.24 ,https://twitter.com/seulidogi/status/1188147184568455168,0,1
2019-10-26,17:32:36,swl00326,퀸덤 파이널 음원 나온 거 이제 알아서 지금 듣는다,https://twitter.com/swl00326/status/1188146423717486593,0,0
2019-10-26,17:31:33,OhMyGirlCloset,"191008 #Seunghee on Idol Room wearing sonyunara - check knit top ₩13,600 #ohmygirl_sonyunara #omgc_seunghee #OHMYGIRL #Bungee #승희 #오마이걸 #번지 #ohmygirlfashion #ohmygirlstyle #ohmygirlcloset #Queendom #퀸덤 ",https://twitter.com/OhMyGirlCloset/status/1188146158230593537,2,9
2019-10-26,17:27:33,On17da,만약에 퀸덤이 작년에 했으면 이 사람 트위터 밈 됐다 장담한다 ,https://twitter.com/On17da/status/1188145152553914368,0,1
2019-10-26,17:25:10,BbmM7_A,10월 30일 아침에 조퇴 10월 31일 오전 8시 15분 쯤에 교무실 가서 쌤 눈도장 찍고 결석계 내고 바로 버스타고 경예 실기보러 가기 10월 31일 오후 8시 멜뮤 티켓팅 오후 9시 20분 퀸덤 생방 ,https://twitter.com/BbmM7_A/status/1188144553724743682,0,0
2019-10-26,17:24:33,AiGOya_10,요즘 펭티비랑 퀸덤이랑 나나만 봐서 짤이 다 펭수야...아니면 선호.....퀸덤은 영상이랑 노래만 엄청 돌려보고듣고...,https://twitter.com/AiGOya_10/status/1188144395532394496,0,0
2019-10-26,17:23:11,Kanet_UU,퀸덤이 나에게 데스티니랑 싫다고말해를 주었다,https://twitter.com/Kanet_UU/status/1188144053000388608,0,0
2019-10-26,17:23:10,Ha_Yeon_1220,퀸덤은 한 그룹마다 영상 기본으로 3개봐야함 방송용 풀버전 퀸 스토리 그담엔 멤버들 직캠도 봐야함 통과의례야이건,https://twitter.com/Ha_Yeon_1220/status/1188144048340525056,0,0
2019-10-26,17:22:55,JONGANGbird,퀸덤 요즘 내 삶의 빛이야....... 여러분 당신들 모두 너무 개짱이야 사랑해ㅐㅠ,https://twitter.com/JONGANGbird/status/1188143984499023873,0,0
2019-10-26,17:19:33,l1l1l1l1l1grack,퀸덤 박봄 눈코입 듣고 눈물 흘리는 새벽,https://twitter.com/l1l1l1l1l1grack/status/1188143137413201920,0,0
2019-10-26,17:15:18,hoguking0723,"옴걸노래 원래자주들엇는데 ,, 퀸덤버전노랮진심갓곡박애업삳고ㅠㅠ우애앵",https://twitter.com/hoguking0723/status/1188142068087934976,0,0
2019-10-26,17:13:32,MONGBBANNG,그런데 나는 진짜...... 클로저 너무 좋아해 노래도 좋은데 안무 구성이 대박이라 클로저만큼은 진짜 꼭 역주행 했으면 좋겠어 게다가 이번에 퀸덤으로 인지도 더 많이 쌓았고 계속 나아가고 있으니까 진심 역주행 할 날 얼마 안 남은 거 아닐까?......,https://twitter.com/MONGBBANNG/status/1188141622849986560,0,3
2019-10-26,17:08:52,mmmmm0805,허 어엉 퀸덤 최신화 봤어 이제 음원도 들을거라고,https://twitter.com/mmmmm0805/status/1188140449543798784,0,2
2019-10-26,17:08:15,sabi_0115,+ 이미 모두 보셨겠지만.퀸덤 아이들 싫다고 말해 무대 봐주세요 천재들임,https://twitter.com/sabi_0115/status/1188140293213716480,0,0
2019-10-26,17:04:54,BigWave_Nevie,맞아요 처음에 퀸덤 취소폐지하라고 해시총공했던 때에 비해 지금은 목요일만 기다려요 아이들도 인기 많아지고 실력도 알아주는 사람 많아지고 좋아요,https://twitter.com/BigWave_Nevie/status/1188139451517558784,0,2
2019-10-26,17:03:10,GIDLE_lovehee,퀸덤이 욕은 나와도 떡밥은 거의 생명수죠ㅠㅠ애들 귀엽고 잘하는거 다들 알아주고하니 너무행복해요ㅠㅠ,https://twitter.com/GIDLE_lovehee/status/1188139016849219584,0,1
2019-10-26,17:02:39,BANGGRAE_0824,"아 알티 저거 뭐야,,? 이제 봤어,, 본인 가수 얼굴에 똥칠 제대로 하시는,, ^^ 다음주에 뭐 중요한 일 있지 않으신가, 예를들어 퀸덤이라던가,, 응 그래 뭐 알아서 하시겠지 ㅎㅎ",https://twitter.com/BANGGRAE_0824/status/1188138886553190400,0,0
2019-10-26,16:58:37,yeolbom_61,퀸덤 진짜 재밌디!!,https://twitter.com/yeolbom_61/status/1188137870881476608,0,0
2019-10-26,16:57:20,capitalism_out,다른 게 아니라 퀸덤 아이들 회의하는 거 보면서 내가 얼마나 닫혀있고 .. 폭력적인 팀원이었는지 반성타임,https://twitter.com/capitalism_out/status/1188137548201127936,0,1
2019-10-26,16:55:57,oommoohyun0619,아 퀸덤끝나고 킹덤하지말고 퀸덤2나 찍어서 브아걸 소시 투애니원 티아라 원더걸스 나오는거 보고싶다.... 그리워요 흑흑.... (근데 웃긴건 난 이시대 새럼이 아니야),https://twitter.com/oommoohyun0619/status/1188137197943132160,0,0
2019-10-26,16:51:20,zipgago,퀸덤비둘기 너무웃겨서 뒤집어짐,https://twitter.com/zipgago/status/1188136038159405056,0,0
2019-10-26,16:50:25,mist_Ddakkari, 오마이걸 (OH MY GIRL) - TWILIGHT [퀸덤 Part. 2],https://twitter.com/mist_Ddakkari/status/1188135805161590784,1,4
2019-10-26,16:46:34,ifnotlater,마마무 퀸덤 파이널 경연곡 사실상이매진드래곤스인 부분,https://twitter.com/ifnotlater/status/1188134835874942979,0,1
2019-10-26,16:45:50,otaku_p2ce,1 러블리즈... 퀸덤의 집착공 케이가 생각이나네요,https://twitter.com/otaku_p2ce/status/1188134653137260544,0,1
2019-10-26,16:45:01,face_worldclas,퀸덤 재방 보는데 i들 싫다고 말해가 일단 너무 센데다 옴걼 데스티니 이미지가 너무 강해서 트왈랉이 좀 약해보였음,https://twitter.com/face_worldclas/status/1188134446689484801,0,0
2019-10-26,16:44:21,fearless_rothy,퀸덤 몰아보는중 ㅋㅋㅋㅋㅋ,https://twitter.com/fearless_rothy/status/1188134278367809537,0,0
2019-10-26,16:43:09,huni_1004,퀸덤 보는데 유아 너무 이뻐 진심 요정같이 생김,https://twitter.com/huni_1004/status/1188133979922108417,0,0
2019-10-26,16:41:28,s3cretg4rden,퀸덤 2라운드 커버무대 중앙캠 부탁드립니다 정예인이 오진 안무했던 거 너무너무 보고싶습니다 왜냐면 다리를 찢는 순간 캠이 넘어갔거든요 ㅈㅂ 주세요 @MnetKR,https://twitter.com/s3cretg4rden/status/1188133555915767810,0,0
2019-10-26,16:40:39,firstlove_her,칭구들이 퀸덤 너무 재밌다 끝나지마라,https://twitter.com/firstlove_her/status/1188133347819524096,0,2
2019-10-26,16:40:01,KimMinnieS,진짜 사람일 어찌 될 지 몰라... 퀸덤에서 기들 나머지 멤들 다 알게 된 건데 본격 아이들 입덕방송.. 순위 매기는 거 빼고 좋다 정말...,https://twitter.com/KimMinnieS/status/1188133190910693376,0,0
2019-10-26,16:38:36,__creamy_M,퀸덤 문별이 개인무대 #MAMAMOO #Queendom,https://twitter.com/__creamy_M/status/1188132832981344257,183,354
2019-10-26,16:35:29,red_sweet_red,캠핑클럽 삼시세끼 다 끝나고 유일하게 보는 게 퀸덤인데ㅠㅠ 끝나지 마요ㅠㅠ,https://twitter.com/red_sweet_red/status/1188132049695019008,0,0
2019-10-26,16:35:15,seungyounfishmx,[풀버전] ♬ wish you were gay - 구오 @3차 경연 컴백전쟁 : 퀸덤 7화 https://youtu.be/82QHK29q9As ข้อมูลจาก @YouTube,https://twitter.com/seungyounfishmx/status/1188131988944719872,0,0
2019-10-26,16:31:14,bokbabbokbab,퀸덤 개인별 직캠 보면서 7번 감동 받는 중,https://twitter.com/bokbabbokbab/status/1188130980428541954,0,0
2019-10-26,16:30:45,wnlsla_7097__,"퀸덤,,, ",https://twitter.com/wnlsla_7097__/status/1188130859590803458,0,3
2019-10-26,16:30:36,lolovebly,퀸덤으로 얻은 관심들 이어졌음 좋겠는데,https://twitter.com/lolovebly/status/1188130819878948864,0,0
2019-10-26,16:30:21,somdier123,근데 진짜 커뮤계에서 삼시세끼산촌편이랑 퀸덤얘기밖에 안하고있음..().........................퀸덤 진짜 너무좋다..,https://twitter.com/somdier123/status/1188130758545661952,0,0
2019-10-26,16:28:23,tmvmftmtit,"RBW 알비더블유 알비덥 비덥 알비답 비답 좆답 들어 진짜 이거 들어야해 퀸덤 생방 무대에 깃발, 북 같은거 버려야해 트럼펫 쓰일일이 없을거 같지만해 버려야해 댄서들 잔뜩 나와서 칼군무 좋지만 너네 학생들 올리면 진짜 용서하지 않을거야",https://twitter.com/tmvmftmtit/status/1188130263554871296,1,1
2019-10-26,16:28:21,Yee2eun,근데 나 퀸덤 인스트 나오면 죄다 커버할 거 같아 노래가 다 진짜... 너무 조아,https://twitter.com/Yee2eun/status/1188130255157911552,0,2
2019-10-26,16:28:18,Holy_S2_,#퀸덤 9화 #러블리즈 #케이 #김지연 너무 예뻐 http://bit.ly/2ojABHJ,https://twitter.com/Holy_S2_/status/1188130240553291776,3,2
2019-10-26,16:27:40,parkmyvngeun,[Lovelyz][ ] PM 09:20 Mnet에서 방송되는 '컴백전쟁 퀸덤' 많은 시청 바랍니다. #러블리즈_멤버들이_돌잡이때_잡은게_마이크가_아니구_러블리너스_심장이라던데요 #팬도라의_상자_기대_많이_해주세요 ,https://twitter.com/parkmyvngeun/status/1188130081677303808,0,0
2019-10-26,16:27:22,Holy_S2_,요청 #퀸덤 9화 #러블리즈 #수정 #류수정 http://bit.ly/2qIqflv,https://twitter.com/Holy_S2_/status/1188130004317589504,1,1
2019-10-26,16:26:52,0417wi,그렇게 욕하고 싫어했던 퀸덤이 4일뒤면 끝나요 후련한데 아쉽다 몬가 슬퍼 왜 ? 왜 ?;)&amp;,https://twitter.com/0417wi/status/1188129880522649602,0,1
2019-10-26,16:26:33,blueandmezz,[ENG sub] [4회] ♬ Destiny(나의 지구) - 오마이걸 @2차 경연 커버곡 대결 컴백전쟁 : 퀸덤 4화 https://youtu.be/e5BseJ4fxzA qua @YouTube Mãi mãi là huyện thoại của Queendom.,https://twitter.com/blueandmezz/status/1188129801963360257,0,0
2019-10-26,16:21:05,pinkgureum,[퀸' Story] 화사&Kei 'wish you were gay' @퀸덤 3차 R1경연 ,https://twitter.com/pinkgureum/status/1188128422859460608,0,0
2019-10-26,16:20:51,somdier123,진짜 나 삼시세끼 산촌편이랑 퀸덤으로 힐링함 요새 내 힐링컨텐츠임() 추천합니다 보세요...,https://twitter.com/somdier123/status/1188128365045149697,0,0
2019-10-26,16:20:30,somdier123,나 진짜 퀸덤에 진심이다...벌써 마지막 경연이라니 말도안된다고..........퀸덤못보내..,https://twitter.com/somdier123/status/1188128279863033856,0,0
2019-10-26,16:19:30,gangsookhee,눈물나네 빨리 퀸덤 음원 들으시러고요,https://twitter.com/gangsookhee/status/1188128025302274049,0,0
2019-10-26,16:18:52,nokkumgyangsalm,에엥 퀸덤 막방날에 고양이들 틈에서 한식 먹으면서 퀸덤 볼 수 잇게됨 . 극락으로의 초대........,https://twitter.com/nokkumgyangsalm/status/1188127867969785859,0,2
2019-10-26,16:18:26,LaeGyeo,아 이 빡침을 어쩌면 좋지 퀸덤을 버ㅏ야한다 우리 아이들을 보면 이 빡침이 가라앉지 않을까???,https://twitter.com/LaeGyeo/status/1188127757869281280,0,1
2019-10-26,16:18:16,fernnfei,"[ENG sub] [9회] ♬ 눈, 코, 입 - 박봄 @3차 경연 팬도라의 상자 컴백전쟁 : 퀸덤 9화 https://youtu.be/LY6HUk6rh4I via @YouTube",https://twitter.com/fernnfei/status/1188127716828016641,0,0
2019-10-26,16:18:06,gangsookhee,아니 근데 여러분 퀸덤 파이널 음원 아이들 라이언 들으시라고요...,https://twitter.com/gangsookhee/status/1188127672888516609,1,1
2019-10-26,16:17:16,starseeker_2015,[ENG sub] [9회] ♬ Cameo - 러블리즈 @3차 경연 팬도라의 상자 컴백전쟁 : 퀸덤 9화 https://youtu.be/SL4_8wWSylA - @YouTube,https://twitter.com/starseeker_2015/status/1188127463794077696,0,0
2019-10-26,16:16:13,hyon_3517,진짜 노래 너무 좋아서 퀸덤만 기다리고 음원기다리는게 기말 12일남은사람 일상이이에요ㅠㅠㅠㅠ 유일한낙,https://twitter.com/hyon_3517/status/1188127199431290883,0,0
2019-10-26,16:15:09,fearless_rothy,저 퀸덤 재방송 보고 있어요!,https://twitter.com/fearless_rothy/status/1188126929779449857,0,0
2019-10-26,16:14:55,somibf,"Família Woollim Stan! Inspirits Lovelinus Goldenness Fãs do rocket punch, Fãs dos Woollim Boys. Eu estou te implorando Por favor, transmita a nova música de Lovelyz e usem as tags em apoio as meninas! #Lovelyz_Moonlight #Lovelyz #Queendom #러블리드 #퀸덤",https://twitter.com/somibf/status/1188126872028303360,3,4
2019-10-26,16:14:40,LkingLboss,일단 난 큰일남 11월까지 어떻게 그 모든 일을 끝내죠 그 때쯤 퀸덤도 끝나있을텐데 전 뭐로 스트레스 푸냐고 요 요,https://twitter.com/LkingLboss/status/1188126811349106689,0,0
2019-10-26,16:13:56,hyon_3517,LION 완전 노래 좋아요... 퀸덤 진짜 노래 짱짱,https://twitter.com/hyon_3517/status/1188126623565934593,0,0
2019-10-26,16:13:22,ihnk_0417,별이느 멜로디랩이 진짜 좋은듯 데스티니메잌ㅅ미크롸이 데스티니메잌ㅅ미스마일 별랩 들으면서 감탄한적 꽤 많지만 보랏빛향기랑 이번 퀸덤 파이널곡이 제일.. 임팩트,https://twitter.com/ihnk_0417/status/1188126481190289408,0,0
2019-10-26,16:13:08,wnlsla_7097__,이제까지 퀸덤 재방 봤음,https://twitter.com/wnlsla_7097__/status/1188126426018402305,0,0
2019-10-26,16:11:34,JONGANGbird,나 진자 승희 때문에 퀸덤 본다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,https://twitter.com/JONGANGbird/status/1188126028129959936,0,0
2019-10-26,16:10:12,chiyushenzhi,[ENG sub] [선공개] ★10/25(금) 낮 12시 Final 음원 발매★ 1분 미리 듣기 청음회 컴백전쟁 : 퀸덤 9화 https://youtu.be/jzNJwcBaUIY @YouTubeより,https://twitter.com/chiyushenzhi/status/1188125685484670976,0,0
